trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,1370,1371691,0.0-15.0-0.22,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1371,1372208,0.0-15.0-1.22,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The broom stood in the corner.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1372,1374370,0.0-15.0-2.22,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1373,1374883,0.0-15.0-3.22,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The broom stood in the corner.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1374,1377330,0.0-15.0-4.22,,,,,,null,null,stimuli/FAS_M1M-BKBR-06-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1375,1377738,0.0-15.0-5.22,,,,,,406,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The broom stood in the corner.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,167,MK,f,HINT,The broom stood in the corner.,stimuli/FAS_K9M-BKBR-06-15.wav,stimuli/FAS_M1M-BKBR-06-15.wav
html-keyboard-response,1376,1378745,0.0-15.0-0.23,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1377,1379253,0.0-15.0-1.23,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They're pushing an old car.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1378,1381170,0.0-15.0-2.23,,,,,,null,null,stimuli/FAS_E1M-HINT-01-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1379,1381680,0.0-15.0-3.23,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They're pushing an old car.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1380,1383749,0.0-15.0-4.23,,,,,,null,null,stimuli/FAS_M6M-HINT-01-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1381,1384202,0.0-15.0-5.23,,,,,,453,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They're pushing an old car.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,102,EM,f,HINT,They're pushing an old car.,stimuli/FAS_E1M-HINT-01-10.wav,stimuli/FAS_M6M-HINT-01-10.wav
html-keyboard-response,1382,1385208,0.0-15.0-0.24,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1383,1385719,0.0-15.0-1.24,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She used her spoon.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1384,1387870,0.0-15.0-2.24,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1385,1388373,0.0-15.0-3.24,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She used her spoon.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1386,1390190,0.0-15.0-4.24,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1387,1390905,0.0-15.0-5.24,,,,,,714,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She used her spoon.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,71,JJ,j,BKB,She used her spoon.,stimuli/FAS_J1M-BKBR-05-07.wav,stimuli/FAS_J2M-BKBR-05-07.wav
html-keyboard-response,1388,1391920,0.0-15.0-0.25,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1389,1392422,0.0-15.0-1.25,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The policeman knows the way.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1390,1394510,0.0-15.0-2.25,,,,,,null,null,stimuli/FAS_J2M-HINT-10-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1391,1395026,0.0-15.0-3.25,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The policeman knows the way.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1392,1397790,0.0-15.0-4.25,,,,,,null,null,stimuli/FAS_K9M-HINT-10-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1393,1397954,0.0-15.0-5.25,,,,,,162,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The policeman knows the way.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,191,JK,f,HINT,The policeman knows the way.,stimuli/FAS_J2M-HINT-10-09.wav,stimuli/FAS_K9M-HINT-10-09.wav
html-keyboard-response,1394,1398957,0.0-15.0-0.26,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1395,1399465,0.0-15.0-1.26,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The dinner plate was hot.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1396,1401430,0.0-15.0-2.26,,,,,,null,null,stimuli/FAS_J2M-HINT-06-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1397,1401944,0.0-15.0-3.26,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The dinner plate was hot.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1398,1404390,0.0-15.0-4.26,,,,,,null,null,stimuli/FAS_M1M-HINT-06-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1399,1404842,0.0-15.0-5.26,,,,,,450,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The dinner plate was hot.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,149,MJ,f,HINT,The dinner plate was hot.,stimuli/FAS_J2M-HINT-06-07.wav,stimuli/FAS_M1M-HINT-06-07.wav
html-keyboard-response,1400,1405859,0.0-15.0-0.27,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1401,1406377,0.0-15.0-1.27,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They took some food outside.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1402,1408590,0.0-15.0-2.27,,,,,,null,null,stimuli/FAS_E1M-HINT-05-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1403,1409103,0.0-15.0-3.27,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They took some food outside.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1404,1411390,0.0-15.0-4.27,,,,,,null,null,stimuli/FAS_K9M-HINT-05-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1405,1412076,0.0-15.0-5.27,,,,,,684,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They took some food outside.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,134,EK,f,HINT,They took some food outside.,stimuli/FAS_E1M-HINT-05-02.wav,stimuli/FAS_K9M-HINT-05-02.wav
html-keyboard-response,1406,1413082,0.0-15.0-0.28,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1407,1413599,0.0-15.0-1.28,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They watched a scary movie.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1408,1416050,0.0-15.0-2.28,,,,,,null,null,stimuli/FAS_K7M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1409,1416567,0.0-15.0-3.28,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They watched a scary movie.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1410,1418630,0.0-15.0-4.28,,,,,,null,null,stimuli/FAS_E5M-HINT-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1411,1419934,0.0-15.0-5.28,,,,,,1302,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They watched a scary movie.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,138,EK,f,HINT,They watched a scary movie.,stimuli/FAS_K7M-HINT-05-06.wav,stimuli/FAS_E5M-HINT-05-06.wav
html-keyboard-response,1412,1420938,0.0-15.0-0.29,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1413,1421445,0.0-15.0-1.29,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are watching the train.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1414,1423370,0.0-15.0-2.29,,,,,,null,null,stimuli/FAS_M6M-BKBR-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1415,1423886,0.0-15.0-3.29,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are watching the train.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1416,1425950,0.0-15.0-4.29,,,,,,null,null,stimuli/FAS_M1M-BKBR-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1417,1427230,0.0-15.0-5.29,,,,,,1278,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are watching the train.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,31,MM,j,BKB,They are watching the train.,stimuli/FAS_M6M-BKBR-02-15.wav,stimuli/FAS_M1M-BKBR-02-15.wav
html-keyboard-response,1418,1428247,0.0-15.0-0.30,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1419,1428750,0.0-15.0-1.30,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The teapot is very hot.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1420,1431010,0.0-15.0-2.30,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1421,1431527,0.0-15.0-3.30,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The teapot is very hot.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1422,1433770,0.0-15.0-4.30,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1423,1434191,0.0-15.0-5.30,,,,,,419,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The teapot is very hot.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,35,MM,j,BKB,The teapot is very hot.,stimuli/FAS_M1M-BKBR-03-03.wav,stimuli/FAS_M6M-BKBR-03-03.wav
html-keyboard-response,1424,1435200,0.0-15.0-0.31,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1425,1435715,0.0-15.0-1.31,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They had a lovely day.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1426,1437570,0.0-15.0-2.31,,,,,,null,null,stimuli/FAS_E5M-BKBR-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1427,1438073,0.0-15.0-3.31,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They had a lovely day.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1428,1439911,0.0-15.0-4.31,,,,,,null,null,stimuli/FAS_E1M-BKBR-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1429,1440092,0.0-15.0-5.31,,,,,,179,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They had a lovely day.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,18,EE,j,BKB,They had a lovely day.,stimuli/FAS_E5M-BKBR-02-02.wav,stimuli/FAS_E1M-BKBR-02-02.wav
html-keyboard-response,1430,1441097,0.0-15.0-0.32,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1431,1441606,0.0-15.0-1.32,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They're going out tonight.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1432,1443390,0.0-15.0-2.32,,,,,,null,null,stimuli/FAS_E5M-HINT-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1433,1443897,0.0-15.0-3.32,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They're going out tonight.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1434,1445871,0.0-15.0-4.32,,,,,,null,null,stimuli/FAS_J1M-HINT-04-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1435,1446314,0.0-15.0-5.32,,,,,,442,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They're going out tonight.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,124,EJ,f,HINT,They're going out tonight.,stimuli/FAS_E5M-HINT-04-02.wav,stimuli/FAS_J1M-HINT-04-02.wav
html-keyboard-response,1436,1447327,0.0-15.0-0.33,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1437,1447832,0.0-15.0-1.33,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A child drank some fresh milk.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1438,1450250,0.0-15.0-2.33,,,,,,null,null,stimuli/FAS_J2M-HINT-10-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1439,1450752,0.0-15.0-3.33,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A child drank some fresh milk.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1440,1453970,0.0-15.0-4.33,,,,,,null,null,stimuli/FAS_K7M-HINT-10-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1441,1454180,0.0-15.0-5.33,,,,,,209,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A child drank some fresh milk.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,188,JK,f,HINT,A child drank some fresh milk.,stimuli/FAS_J2M-HINT-10-06.wav,stimuli/FAS_K7M-HINT-10-06.wav
html-keyboard-response,1442,1455194,0.0-15.0-0.34,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1443,1455711,0.0-15.0-1.34,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The children dropped the bag.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1444,1457871,0.0-15.0-2.34,,,,,,null,null,stimuli/FAS_K9M-BKBR-07-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1445,1458379,0.0-15.0-3.34,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The children dropped the bag.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1446,1460389,0.0-15.0-4.34,,,,,,null,null,stimuli/FAS_E5M-BKBR-07-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1447,1460748,0.0-15.0-5.34,,,,,,357,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The children dropped the bag.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,143,EK,f,BKB,The children dropped the bag.,stimuli/FAS_K9M-BKBR-07-01.wav,stimuli/FAS_E5M-BKBR-07-01.wav
html-keyboard-response,1448,1461754,0.0-15.0-0.35,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1449,1462259,0.0-15.0-1.35,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The kitchen sink is empty.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1450,1464751,0.0-15.0-2.35,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1451,1465254,0.0-15.0-3.35,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The kitchen sink is empty.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1452,1467650,0.0-15.0-4.35,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1453,1468393,0.0-15.0-5.35,,,,,,740,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The kitchen sink is empty.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,69,JJ,j,BKB,The kitchen sink is empty.,stimuli/FAS_J2M-BKBR-05-05.wav,stimuli/FAS_J1M-BKBR-05-05.wav
html-keyboard-response,1454,1469411,0.0-15.0-0.36,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1455,1469925,0.0-15.0-1.36,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A boy fell from the window.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1456,1472351,0.0-15.0-2.36,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1457,1472861,0.0-15.0-3.36,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A boy fell from the window.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1458,1474950,0.0-15.0-4.36,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1459,1475802,0.0-15.0-5.36,,,,,,849,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A boy fell from the window.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,70,JJ,j,BKB,A boy fell from the window.,stimuli/FAS_J1M-BKBR-05-06.wav,stimuli/FAS_J2M-BKBR-05-06.wav
html-keyboard-response,1460,1476806,0.0-15.0-0.37,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1461,1477312,0.0-15.0-1.37,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The house had nine rooms.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1462,1479371,0.0-15.0-2.37,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1463,1479880,0.0-15.0-3.37,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The house had nine rooms.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1464,1481850,0.0-15.0-4.37,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1465,1481901,0.0-15.0-5.37,,,,,,49,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The house had nine rooms.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,5,EE,j,BKB,The house had nine rooms.,stimuli/FAS_E5M-BKBR-01-05.wav,stimuli/FAS_E1M-BKBR-01-05.wav
html-keyboard-response,1466,1482908,0.0-15.0-0.38,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1467,1483413,0.0-15.0-1.38,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A sharp knife is dangerous.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1468,1485951,0.0-15.0-2.38,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1469,1486467,0.0-15.0-3.38,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A sharp knife is dangerous.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1470,1489550,0.0-15.0-4.38,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-12.wav,,,,,,,,,,,,,,,,,,,,
