trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
audio-keyboard-response,1166,2174327,0.0-12.0-2.180,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1167,2174844,0.0-12.0-3.180,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The kitchen sink is empty.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1168,2176806,0.0-12.0-4.180,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1169,2180081,0.0-12.0-5.180,,,,,,3272,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The kitchen sink is empty.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,69,JJ,j,BKB,The kitchen sink is empty.,stimuli/FAS_J2M-BKBR-05-05.wav,stimuli/FAS_J1M-BKBR-05-05.wav
html-keyboard-response,1170,2181084,0.0-12.0-0.181,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1171,2181594,0.0-12.0-1.181,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The bath towel was wet.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1172,2183027,0.0-12.0-2.181,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1173,2183534,0.0-12.0-3.181,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The bath towel was wet.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1174,2185307,0.0-12.0-4.181,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-01.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1175,2188089,0.0-12.0-5.181,,,,,,2779,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The bath towel was wet.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,65,JJ,j,BKB,The bath towel was wet.,stimuli/FAS_J2M-BKBR-05-01.wav,stimuli/FAS_J1M-BKBR-05-01.wav
html-keyboard-response,1176,2189104,0.0-12.0-0.182,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1177,2189624,0.0-12.0-1.182,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>She drinks from her cup.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1178,2191507,0.0-12.0-2.182,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1179,2192024,0.0-12.0-3.182,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>She drinks from her cup.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1180,2193567,0.0-12.0-4.182,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1181,2200733,0.0-12.0-5.182,,,,,,7164,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>She drinks from her cup.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,46,MM,j,BKB,She drinks from her cup.,stimuli/FAS_M1M-BKBR-03-14.wav,stimuli/FAS_M6M-BKBR-03-14.wav
html-keyboard-response,1182,2201754,0.0-12.0-0.183,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1183,2202274,0.0-12.0-1.183,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They are running past the house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1184,2203927,0.0-12.0-2.183,,,,,,null,null,stimuli/FAS_J2M-BKBR-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1185,2204444,0.0-12.0-3.183,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They are running past the house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1186,2206928,0.0-12.0-4.183,,,,,,null,null,stimuli/FAS_J1M-BKBR-05-03.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1187,2209560,0.0-12.0-5.183,,,,,,2630,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They are running past the house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,67,JJ,j,BKB,They are running past the house.,stimuli/FAS_J2M-BKBR-05-03.wav,stimuli/FAS_J1M-BKBR-05-03.wav
html-keyboard-response,1188,2210564,0.0-12.0-0.184,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1189,2211084,0.0-12.0-1.184,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A ball broke the window.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1190,2213147,0.0-12.0-2.184,,,,,,null,null,stimuli/FAS_K7M-HINT-07-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1191,2213664,0.0-12.0-3.184,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A ball broke the window.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1192,2215528,0.0-12.0-4.184,,,,,,null,null,stimuli/FAS_M1M-HINT-07-09.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1193,2215633,0.0-12.0-5.184,,,,,,102,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A ball broke the window.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,161,MK,f,HINT,A ball broke the window.,stimuli/FAS_K7M-HINT-07-09.wav,stimuli/FAS_M1M-HINT-07-09.wav
html-keyboard-response,1194,2216654,0.0-12.0-0.185,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1195,2217174,0.0-12.0-1.185,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The room is getting cold.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1196,2218867,0.0-12.0-2.185,,,,,,null,null,stimuli/FAS_M1M-BKBR-03-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1197,2219384,0.0-12.0-3.185,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The room is getting cold.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1198,2221047,0.0-12.0-4.185,,,,,,null,null,stimuli/FAS_M6M-BKBR-03-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1199,2222039,0.0-12.0-5.185,,,,,,990,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The room is getting cold.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,47,MM,j,BKB,The room is getting cold.,stimuli/FAS_M1M-BKBR-03-15.wav,stimuli/FAS_M6M-BKBR-03-15.wav
html-keyboard-response,1200,2223044,0.0-12.0-0.186,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1201,2223564,0.0-12.0-1.186,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>A tree fell on the house.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1202,2226187,0.0-12.0-2.186,,,,,,null,null,stimuli/FAS_K7M-HINT-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1203,2226704,0.0-12.0-3.186,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>A tree fell on the house.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1204,2228367,0.0-12.0-4.186,,,,,,null,null,stimuli/FAS_E5M-HINT-05-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1205,2229018,0.0-12.0-5.186,,,,,,649,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>A tree fell on the house.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,139,EK,f,HINT,A tree fell on the house.,stimuli/FAS_K7M-HINT-05-07.wav,stimuli/FAS_E5M-HINT-05-07.wav
html-keyboard-response,1206,2230034,0.0-12.0-0.187,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1207,2230544,0.0-12.0-1.187,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The smart girls are reading.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1208,2232227,0.0-12.0-2.187,,,,,,null,null,stimuli/FAS_M6M-BKBR-06-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1209,2232744,0.0-12.0-3.187,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The smart girls are reading.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1210,2234507,0.0-12.0-4.187,,,,,,null,null,stimuli/FAS_E1M-BKBR-06-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1211,2235143,0.0-12.0-5.187,,,,,,634,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The smart girls are reading.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,103,EM,f,BKB,The smart girls are reading.,stimuli/FAS_M6M-BKBR-06-14.wav,stimuli/FAS_E1M-BKBR-06-14.wav
html-keyboard-response,1212,2236154,0.0-12.0-0.188,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1213,2236674,0.0-12.0-1.188,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The green tomatoes are small.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1214,2238327,0.0-12.0-2.188,,,,,,null,null,stimuli/FAS_E1M-BKBR-01-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1215,2238844,0.0-12.0-3.188,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The green tomatoes are small.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1216,2240547,0.0-12.0-4.188,,,,,,null,null,stimuli/FAS_E5M-BKBR-01-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1217,2241908,0.0-12.0-5.188,,,,,,1359,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The green tomatoes are small.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,7,EE,j,BKB,The green tomatoes are small.,stimuli/FAS_E1M-BKBR-01-07.wav,stimuli/FAS_E5M-BKBR-01-07.wav
html-keyboard-response,1218,2242924,0.0-12.0-0.189,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1219,2243444,0.0-12.0-1.189,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The cold milk is in a pitcher.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1220,2246327,0.0-12.0-2.189,,,,,,null,null,stimuli/FAS_K7M-BKBR-05-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1221,2246844,0.0-12.0-3.189,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The cold milk is in a pitcher.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1222,2248887,0.0-12.0-4.189,,,,,,null,null,stimuli/FAS_K9M-BKBR-05-16.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1223,2252599,0.0-12.0-5.189,,,,,,3709,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The cold milk is in a pitcher.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,80,KK,j,BKB,The cold milk is in a pitcher.,stimuli/FAS_K7M-BKBR-05-16.wav,stimuli/FAS_K9M-BKBR-05-16.wav
html-keyboard-response,1224,2253614,0.0-12.0-0.190,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1225,2254134,0.0-12.0-1.190,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>They took some food.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1226,2256227,0.0-12.0-2.190,,,,,,null,null,stimuli/FAS_K7M-BKBR-06-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1227,2256744,0.0-12.0-3.190,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>They took some food.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1228,2258167,0.0-12.0-4.190,,,,,,null,null,stimuli/FAS_K9M-BKBR-06-13.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1229,2258725,0.0-12.0-5.190,,,,,,556,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>They took some food.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,93,KK,j,BKB,They took some food.,stimuli/FAS_K7M-BKBR-06-13.wav,stimuli/FAS_K9M-BKBR-06-13.wav
html-keyboard-response,1230,2259734,0.0-12.0-0.191,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1231,2260254,0.0-12.0-1.191,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>The table has three legs.</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1232,2262087,0.0-12.0-2.191,,,,,,null,null,stimuli/FAS_K9M-HINT-10-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1233,2262604,0.0-12.0-3.191,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>The table has three legs.</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1234,2264289,0.0-12.0-4.191,,,,,,null,null,stimuli/FAS_J2M-HINT-10-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1235,2265308,0.0-12.0-5.191,,,,,,1016,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of the audio is_<strong>The table has three legs.</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,sentence,,190,JK,f,HINT,The table has three legs.,stimuli/FAS_K9M-HINT-10-08.wav,stimuli/FAS_J2M-HINT-10-08.wav
html-button-response,1236,2277622,0.0-13.0,,,,,,12311,0,"
    <h1>
    It__ break time! Great job so far!
    </h1>
    <p style=""width:100%"">
    How has the experiment been so far?

    It might be challenging, but you__e almost there.

    Take a short break__ove around a bit or drink some water. Please keep it within 5 minutes.

    Once you__e ready to continue, click the button below to resume the experiment.
    </p>
    ",,,,,,,,,,,,,,,,,,,,
html-button-response,1237,2279935,0.0-14.0,,,,,,2311,0,"
    <h1 style=""width:100%"">
    Let__ get back to the experiment!
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1238,2280950,0.0-15.0-0.0,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1239,2281465,0.0-15.0-1.0,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>read</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1240,2282329,0.0-15.0-2.0,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1241,2282832,0.0-15.0-3.0,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>read</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1242,2283490,0.0-15.0-4.0,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1243,2285114,0.0-15.0-5.0,,,,,,1620,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>read</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,191,JK,f,LNT,read,stimuli/word/FAS_K9M-LNTW-02-41.wav,stimuli/word/FAS_J2M-LNTW-02-41.wav
html-keyboard-response,1244,2286126,0.0-15.0-0.1,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1245,2286636,0.0-15.0-1.1,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>loud</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1246,2287390,0.0-15.0-2.1,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-02-50.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1247,2287899,0.0-15.0-3.1,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>loud</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1248,2288609,0.0-15.0-4.1,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-02-50.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1249,2289533,0.0-15.0-5.1,,,,,,922,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>loud</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,100,EM,f,PBK,loud,stimuli/word/FAS_E1M-PBKW-02-50.wav,stimuli/word/FAS_M1M-PBKW-02-50.wav
html-keyboard-response,1250,2290546,0.0-15.0-0.2,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1251,2291056,0.0-15.0-1.2,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>wreck</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1252,2291650,0.0-15.0-2.2,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1253,2292162,0.0-15.0-3.2,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>wreck</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1254,2292869,0.0-15.0-4.2,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1255,2294288,0.0-15.0-5.2,,,,,,1416,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>wreck</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,79,KK,j,PBK,wreck,stimuli/word/FAS_K7M-PBKW-02-29.wav,stimuli/word/FAS_K9M-PBKW-02-29.wav
html-keyboard-response,1256,2295295,0.0-15.0-0.3,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1257,2295813,0.0-15.0-1.3,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>old</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1258,2296409,0.0-15.0-2.3,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1259,2296926,0.0-15.0-3.3,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>old</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1260,2297669,0.0-15.0-4.3,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-01-12.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1261,2298179,0.0-15.0-5.3,,,,,,507,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>old</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,112,EM,f,LNT,old,stimuli/word/FAS_E5M-LNTW-01-12.wav,stimuli/word/FAS_M6M-LNTW-01-12.wav
html-keyboard-response,1262,2299194,0.0-15.0-0.4,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1263,2299710,0.0-15.0-1.4,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>put</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1264,2300150,0.0-15.0-2.4,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1265,2300660,0.0-15.0-3.4,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>put</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1266,2301189,0.0-15.0-4.4,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-15.wav,,,,,,,,,,,,,,,,,,,,
