trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,1062,1037112,0.0-12.0-0.163,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1063,1037616,0.0-12.0-1.163,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>falls</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1064,1038424,0.0-12.0-2.163,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1065,1038940,0.0-12.0-3.163,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>falls</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1066,1039745,0.0-12.0-4.163,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-02.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1067,1040244,0.0-12.0-5.163,,,,,,499,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>falls</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,52,JJ,j,PBK,falls,stimuli/word/FAS_J1M-PBKW-02-02.wav,stimuli/word/FAS_J2M-PBKW-02-02.wav
html-keyboard-response,1068,1041247,0.0-12.0-0.164,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1069,1041763,0.0-12.0-1.164,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>more</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1070,1042485,0.0-12.0-2.164,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-24.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1071,1042996,0.0-12.0-3.164,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>more</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1072,1043685,0.0-12.0-4.164,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-02-24.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1073,1044132,0.0-12.0-5.164,,,,,,447,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>more</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,174,MK,f,LNT,more,stimuli/word/FAS_K9M-LNTW-02-24.wav,stimuli/word/FAS_M6M-LNTW-02-24.wav
html-keyboard-response,1074,1045139,0.0-12.0-0.165,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1075,1045653,0.0-12.0-1.165,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>weed</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1076,1046285,0.0-12.0-2.165,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1077,1046790,0.0-12.0-3.165,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>weed</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1078,1047465,0.0-12.0-4.165,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-06.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1079,1047948,0.0-12.0-5.165,,,,,,482,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>weed</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,56,JJ,j,PBK,weed,stimuli/word/FAS_J1M-PBKW-02-06.wav,stimuli/word/FAS_J2M-PBKW-02-06.wav
html-keyboard-response,1080,1048957,0.0-12.0-0.166,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1081,1049460,0.0-12.0-1.166,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>rag</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1082,1050004,0.0-12.0-2.166,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1083,1050511,0.0-12.0-3.166,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>rag</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1084,1051224,0.0-12.0-4.166,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-14.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1085,1052106,0.0-12.0-5.166,,,,,,881,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>rag</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,14,EE,j,PBK,rag,stimuli/word/FAS_E5M-PBKW-01-14.wav,stimuli/word/FAS_E1M-PBKW-01-14.wav
html-keyboard-response,1086,1053114,0.0-12.0-0.167,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1087,1053617,0.0-12.0-1.167,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>teach</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1088,1054184,0.0-12.0-2.167,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1089,1054688,0.0-12.0-3.167,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>teach</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1090,1055504,0.0-12.0-4.167,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1091,1056254,0.0-12.0-5.167,,,,,,749,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>teach</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,22,EE,j,PBK,teach,stimuli/word/FAS_E5M-PBKW-01-22.wav,stimuli/word/FAS_E1M-PBKW-01-22.wav
html-keyboard-response,1092,1057256,0.0-12.0-0.168,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1093,1057758,0.0-12.0-1.168,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>house</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1094,1058450,0.0-12.0-2.168,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1095,1058951,0.0-12.0-3.168,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>house</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1096,1059650,0.0-12.0-4.168,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1097,1060240,0.0-12.0-5.168,,,,,,589,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>house</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,165,MK,f,LNT,house,stimuli/word/FAS_K9M-LNTW-02-15.wav,stimuli/word/FAS_M1M-LNTW-02-15.wav
html-keyboard-response,1098,1061244,0.0-12.0-0.169,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1099,1061748,0.0-12.0-1.169,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>path</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1100,1062330,0.0-12.0-2.169,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1101,1062831,0.0-12.0-3.169,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>path</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1102,1063470,0.0-12.0-4.169,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1103,1066519,0.0-12.0-5.169,,,,,,3048,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>path</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,76,KK,j,PBK,path,stimuli/word/FAS_K7M-PBKW-02-26.wav,stimuli/word/FAS_K9M-PBKW-02-26.wav
html-keyboard-response,1104,1067535,0.0-12.0-0.170,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1105,1068039,0.0-12.0-1.170,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>plow</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1106,1068590,0.0-12.0-2.170,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1107,1069093,0.0-12.0-3.170,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>plow</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1108,1069689,0.0-12.0-4.170,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1109,1070508,0.0-12.0-5.170,,,,,,818,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>plow</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,54,JJ,j,PBK,plow,stimuli/word/FAS_J2M-PBKW-02-04.wav,stimuli/word/FAS_J1M-PBKW-02-04.wav
html-keyboard-response,1110,1071509,0.0-12.0-0.171,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1111,1072024,0.0-12.0-1.171,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>page</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1112,1072610,0.0-12.0-2.171,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1113,1073123,0.0-12.0-3.171,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>page</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1114,1073910,0.0-12.0-4.171,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-05.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1115,1074262,0.0-12.0-5.171,,,,,,351,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>page</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,55,JJ,j,PBK,page,stimuli/word/FAS_J2M-PBKW-02-05.wav,stimuli/word/FAS_J1M-PBKW-02-05.wav
html-keyboard-response,1116,1075264,0.0-12.0-0.172,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1117,1075768,0.0-12.0-1.172,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>orange</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1118,1076570,0.0-12.0-2.172,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1119,1077082,0.0-12.0-3.172,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>orange</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1120,1077889,0.0-12.0-4.172,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-08.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1121,1078497,0.0-12.0-5.172,,,,,,607,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>orange</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,108,EM,f,LNT,orange,stimuli/word/FAS_M1M-LNTW-01-08.wav,stimuli/word/FAS_E5M-LNTW-01-08.wav
html-keyboard-response,1122,1079509,0.0-12.0-0.173,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1123,1080022,0.0-12.0-1.173,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>gray</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1124,1080570,0.0-12.0-2.173,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1125,1081082,0.0-12.0-3.173,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>gray</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1126,1081731,0.0-12.0-4.173,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1127,1082474,0.0-12.0-5.173,,,,,,743,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>gray</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,57,JJ,j,PBK,gray,stimuli/word/FAS_J2M-PBKW-02-07.wav,stimuli/word/FAS_J1M-PBKW-02-07.wav
html-keyboard-response,1128,1083485,0.0-12.0-0.174,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1129,1083991,0.0-12.0-1.174,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>class</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1130,1085130,0.0-12.0-2.174,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1131,1085634,0.0-12.0-3.174,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>class</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1132,1086810,0.0-12.0-4.174,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1133,1088490,0.0-12.0-5.174,,,,,,1679,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>class</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,37,MM,j,PBK,class,stimuli/word/FAS_M1M-PBKW-01-37.wav,stimuli/word/FAS_M6M-PBKW-01-37.wav
html-keyboard-response,1134,1089503,0.0-12.0-0.175,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1135,1090018,0.0-12.0-1.175,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>need</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1136,1090849,0.0-12.0-2.175,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1137,1091350,0.0-12.0-3.175,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>need</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1138,1091909,0.0-12.0-4.175,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1139,1092442,0.0-12.0-5.175,,,,,,532,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>need</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,10,EE,j,PBK,need,stimuli/word/FAS_E1M-PBKW-01-10.wav,stimuli/word/FAS_E5M-PBKW-01-10.wav
html-keyboard-response,1140,1093447,0.0-12.0-0.176,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1141,1093959,0.0-12.0-1.176,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>smile</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1142,1095150,0.0-12.0-2.176,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1143,1095663,0.0-12.0-3.176,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>smile</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1144,1096851,0.0-12.0-4.176,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-26.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1145,1097571,0.0-12.0-5.176,,,,,,719,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>smile</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,26,MM,j,PBK,smile,stimuli/word/FAS_M1M-PBKW-01-26.wav,stimuli/word/FAS_M6M-PBKW-01-26.wav
html-keyboard-response,1146,1098575,0.0-12.0-0.177,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1147,1099080,0.0-12.0-1.177,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>scab</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1148,1099770,0.0-12.0-2.177,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-35.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1149,1100283,0.0-12.0-3.177,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>scab</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1150,1101070,0.0-12.0-4.177,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-35.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1151,1101897,0.0-12.0-5.177,,,,,,827,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>scab</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,35,MM,j,PBK,scab,stimuli/word/FAS_M6M-PBKW-01-35.wav,stimuli/word/FAS_M1M-PBKW-01-35.wav
html-keyboard-response,1152,1102911,0.0-12.0-0.178,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1153,1103415,0.0-12.0-1.178,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>bath</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1154,1103990,0.0-12.0-2.178,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1155,1104499,0.0-12.0-3.178,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>bath</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1156,1105030,0.0-12.0-4.178,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-27.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1157,1106034,0.0-12.0-5.178,,,,,,1004,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>bath</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,27,MM,j,PBK,bath,stimuli/word/FAS_M6M-PBKW-01-27.wav,stimuli/word/FAS_M1M-PBKW-01-27.wav
html-keyboard-response,1158,1107037,0.0-12.0-0.179,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1159,1107540,0.0-12.0-1.179,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>sack</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1160,1108190,0.0-12.0-2.179,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1161,1108703,0.0-12.0-3.179,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>sack</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1162,1109509,0.0-12.0-4.179,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-38.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1163,1110616,0.0-12.0-5.179,,,,,,1106,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>sack</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,88,KK,j,PBK,sack,stimuli/word/FAS_K7M-PBKW-02-38.wav,stimuli/word/FAS_K9M-PBKW-02-38.wav
html-keyboard-response,1164,1111626,0.0-12.0-0.180,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
