trial_type,trial_index,time_elapsed,internal_node_id,success,timeout,failed_images,failed_audio,failed_video,rt,response,stimulus,width,height,webaudio,browser,browser_version,mobile,os,fullscreen,vsync_rate,webcam,microphone,phase,deviceInfo,itemID,stimulus_type,correct_ans,list,content,sound1,sound2
html-keyboard-response,1412,2203420,0.0-15.0-0.29,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1413,2203930,0.0-15.0-1.29,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>stop</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1414,2204650,0.0-15.0-2.29,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1415,2205172,0.0-15.0-3.29,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>stop</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1416,2206072,0.0-15.0-4.29,,,,,,null,null,stimuli/word/FAS_E5M-LNTW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1417,2206515,0.0-15.0-5.29,,,,,,439,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>stop</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,122,EJ,f,LNT,stop,stimuli/word/FAS_J1M-LNTW-01-22.wav,stimuli/word/FAS_E5M-LNTW-01-22.wav
html-keyboard-response,1418,2207531,0.0-15.0-0.30,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1419,2208047,0.0-15.0-1.30,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>time</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1420,2208989,0.0-15.0-2.30,,,,,,null,null,stimuli/word/FAS_M6M-LNTW-01-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1421,2209494,0.0-15.0-3.30,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>time</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1422,2210250,0.0-15.0-4.30,,,,,,null,null,stimuli/word/FAS_E1M-LNTW-01-04.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1423,2210981,0.0-15.0-5.30,,,,,,728,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>time</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,104,EM,f,LNT,time,stimuli/word/FAS_M6M-LNTW-01-04.wav,stimuli/word/FAS_E1M-LNTW-01-04.wav
html-keyboard-response,1424,2211998,0.0-15.0-0.31,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1425,2212511,0.0-15.0-1.31,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fold</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1426,2213430,0.0-15.0-2.31,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1427,2213949,0.0-15.0-3.31,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fold</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1428,2214690,0.0-15.0-4.31,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1429,2215213,0.0-15.0-5.31,,,,,,520,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fold</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,17,EE,j,PBK,fold,stimuli/word/FAS_E1M-PBKW-01-17.wav,stimuli/word/FAS_E5M-PBKW-01-17.wav
html-keyboard-response,1430,2216229,0.0-15.0-0.32,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1431,2216749,0.0-15.0-1.32,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hit</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1432,2217370,0.0-15.0-2.32,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-45.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1433,2217878,0.0-15.0-3.32,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hit</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1434,2218570,0.0-15.0-4.32,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-45.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1435,2219033,0.0-15.0-5.32,,,,,,460,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hit</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,45,MM,j,PBK,hit,stimuli/word/FAS_M1M-PBKW-01-45.wav,stimuli/word/FAS_M6M-PBKW-01-45.wav
html-keyboard-response,1436,2220045,0.0-15.0-0.33,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1437,2220549,0.0-15.0-1.33,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>house</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1438,2221310,0.0-15.0-2.33,,,,,,null,null,stimuli/word/FAS_K9M-LNTW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1439,2221824,0.0-15.0-3.33,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>house</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1440,2222590,0.0-15.0-4.33,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-02-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1441,2223085,0.0-15.0-5.33,,,,,,491,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>house</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,165,MK,f,LNT,house,stimuli/word/FAS_K9M-LNTW-02-15.wav,stimuli/word/FAS_M1M-LNTW-02-15.wav
html-keyboard-response,1442,2224103,0.0-15.0-0.34,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1443,2224621,0.0-15.0-1.34,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>ride</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1444,2225350,0.0-15.0-2.34,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1445,2225867,0.0-15.0-3.34,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>ride</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1446,2226650,0.0-15.0-4.34,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-29.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1447,2227083,0.0-15.0-5.34,,,,,,430,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>ride</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,29,MM,j,PBK,ride,stimuli/word/FAS_M1M-PBKW-01-29.wav,stimuli/word/FAS_M6M-PBKW-01-29.wav
html-keyboard-response,1448,2228101,0.0-15.0-0.35,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1449,2228616,0.0-15.0-1.35,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>hot</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1450,2229331,0.0-15.0-2.35,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1451,2229845,0.0-15.0-3.35,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>hot</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1452,2230550,0.0-15.0-4.35,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1453,2231314,0.0-15.0-5.35,,,,,,761,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>hot</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,47,MM,j,PBK,hot,stimuli/word/FAS_M1M-PBKW-01-47.wav,stimuli/word/FAS_M6M-PBKW-01-47.wav
html-keyboard-response,1454,2232326,0.0-15.0-0.36,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1455,2232844,0.0-15.0-1.36,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>gray</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1456,2233470,0.0-15.0-2.36,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1457,2233975,0.0-15.0-3.36,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>gray</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1458,2234730,0.0-15.0-4.36,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-07.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1459,2236709,0.0-15.0-5.36,,,,,,1975,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>gray</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,57,JJ,j,PBK,gray,stimuli/word/FAS_J2M-PBKW-02-07.wav,stimuli/word/FAS_J1M-PBKW-02-07.wav
html-keyboard-response,1460,2237712,0.0-15.0-0.37,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1461,2238225,0.0-15.0-1.37,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>teach</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1462,2238871,0.0-15.0-2.37,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1463,2239378,0.0-15.0-3.37,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>teach</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1464,2240250,0.0-15.0-4.37,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-22.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1465,2240527,0.0-15.0-5.37,,,,,,272,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>teach</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,22,EE,j,PBK,teach,stimuli/word/FAS_E5M-PBKW-01-22.wav,stimuli/word/FAS_E1M-PBKW-01-22.wav
html-keyboard-response,1466,2241537,0.0-15.0-0.38,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1467,2242039,0.0-15.0-1.38,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>cook</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1468,2242590,0.0-15.0-2.38,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1469,2243098,0.0-15.0-3.38,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>cook</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1470,2243730,0.0-15.0-4.38,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-47.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1471,2244736,0.0-15.0-5.38,,,,,,1003,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>cook</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,147,MJ,f,LNT,cook,stimuli/word/FAS_M1M-LNTW-01-47.wav,stimuli/word/FAS_J1M-LNTW-01-47.wav
html-keyboard-response,1472,2245759,0.0-15.0-0.39,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1473,2246279,0.0-15.0-1.39,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>bed</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1474,2246910,0.0-15.0-2.39,,,,,,null,null,stimuli/word/FAS_J2M-LNTW-02-36.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1475,2247420,0.0-15.0-3.39,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>bed</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1476,2248150,0.0-15.0-4.39,,,,,,null,null,stimuli/word/FAS_K7M-LNTW-02-36.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1477,2248617,0.0-15.0-5.39,,,,,,464,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>bed</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,186,JK,f,LNT,bed,stimuli/word/FAS_J2M-LNTW-02-36.wav,stimuli/word/FAS_K7M-LNTW-02-36.wav
html-keyboard-response,1478,2249628,0.0-15.0-0.40,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1479,2250140,0.0-15.0-1.40,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>lip</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1480,2250830,0.0-15.0-2.40,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1481,2251343,0.0-15.0-3.40,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>lip</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1482,2251830,0.0-15.0-4.40,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-17.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1483,2253606,0.0-15.0-5.40,,,,,,1772,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>lip</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,67,JJ,j,PBK,lip,stimuli/word/FAS_J2M-PBKW-02-17.wav,stimuli/word/FAS_J1M-PBKW-02-17.wav
html-keyboard-response,1484,2254613,0.0-15.0-0.41,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1485,2255128,0.0-15.0-1.41,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>lost</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1486,2255890,0.0-15.0-2.41,,,,,,null,null,stimuli/word/FAS_M1M-LNTW-01-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1487,2256409,0.0-15.0-3.41,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>lost</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1488,2257010,0.0-15.0-4.41,,,,,,null,null,stimuli/word/FAS_J1M-LNTW-01-46.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1489,2257730,0.0-15.0-5.41,,,,,,717,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>lost</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,146,MJ,f,LNT,lost,stimuli/word/FAS_M1M-LNTW-01-46.wav,stimuli/word/FAS_J1M-LNTW-01-46.wav
html-keyboard-response,1490,2258746,0.0-15.0-0.42,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1491,2259258,0.0-15.0-1.42,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>put</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1492,2259750,0.0-15.0-2.42,,,,,,null,null,stimuli/word/FAS_E1M-PBKW-01-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1493,2260263,0.0-15.0-3.42,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>put</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1494,2260810,0.0-15.0-4.42,,,,,,null,null,stimuli/word/FAS_E5M-PBKW-01-15.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1495,2261866,0.0-15.0-5.42,,,,,,1053,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>put</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,15,EE,j,PBK,put,stimuli/word/FAS_E1M-PBKW-01-15.wav,stimuli/word/FAS_E5M-PBKW-01-15.wav
html-keyboard-response,1496,2262879,0.0-15.0-0.43,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1497,2263394,0.0-15.0-1.43,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fair</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1498,2264230,0.0-15.0-2.43,,,,,,null,null,stimuli/word/FAS_K7M-PBKW-02-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1499,2264735,0.0-15.0-3.43,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fair</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1500,2265590,0.0-15.0-4.43,,,,,,null,null,stimuli/word/FAS_K9M-PBKW-02-37.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1501,2266393,0.0-15.0-5.43,,,,,,799,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fair</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,87,KK,j,PBK,fair,stimuli/word/FAS_K7M-PBKW-02-37.wav,stimuli/word/FAS_K9M-PBKW-02-37.wav
html-keyboard-response,1502,2267397,0.0-15.0-0.44,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1503,2267914,0.0-15.0-1.44,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>fat</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1504,2268650,0.0-15.0-2.44,,,,,,null,null,stimuli/word/FAS_J2M-PBKW-02-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1505,2269161,0.0-15.0-3.44,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>fat</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1506,2269790,0.0-15.0-4.44,,,,,,null,null,stimuli/word/FAS_J1M-PBKW-02-10.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1507,2270400,0.0-15.0-5.44,,,,,,605,f,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>fat</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,60,JJ,j,PBK,fat,stimuli/word/FAS_J2M-PBKW-02-10.wav,stimuli/word/FAS_J1M-PBKW-02-10.wav
html-keyboard-response,1508,2271415,0.0-15.0-0.45,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1509,2271929,0.0-15.0-1.45,,,,,,null,null,"
            <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
            The content of this audio is _<strong>beef</strong>_ 
            </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1510,2272790,0.0-15.0-2.45,,,,,,null,null,stimuli/word/FAS_M6M-PBKW-01-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1511,2273298,0.0-15.0-3.45,,,,,,null,null,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of this audio is _<strong>beef</strong>_ 
        </p>",,,,,,,,,,,,,,,,,,,,
audio-keyboard-response,1512,2273870,0.0-15.0-4.45,,,,,,null,null,stimuli/word/FAS_M1M-PBKW-01-41.wav,,,,,,,,,,,,,,,,,,,,
html-keyboard-response,1513,2274307,0.0-15.0-5.45,,,,,,434,j,"
        <p style= ""white-space: nowrap;text-align: center; padding: 20px; background-color: lightgray;"">
        The content of audio is_<strong>beef</strong>_ 
        </p>
    <p style=""width: 100%""> 
    Press <span style=""background-color: yellow;"">[ F ] key</span> if the accents are different. Press <span style=""background-color: yellow;"">[ J ] key</span> if the accents are the same.
    <u>Please press the key accordingly.</u>
    </p>",,,,,,,,,,,,word,,41,MM,j,PBK,beef,stimuli/word/FAS_M6M-PBKW-01-41.wav,stimuli/word/FAS_M1M-PBKW-01-41.wav
html-keyboard-response,1514,2275318,0.0-15.0-0.46,,,,,,null,null,"<h1 style= ""font-size: 50px"">+
    </h1>",,,,,,,,,,,,,,,,,,,,
